x36,x38,x35,x23,x22,x11,x1,x33,x31,x27,x26,x19,x18,x17,x13,x12,y1
0.5594674701356602,0.8068990758158902,0.2831775425128612,-0.345296106806419,-1.1857444138207964,1.3030057197399665,1.3540185555869169,0.4687939079964997,0.21171032222624225,2.263397484706508,2.5669307676433752,-1.6556123813767163,0.0,0.0,0.659888387688677,0.0,0
0.13524763686891655,-0.640150056363551,-0.1857354242168339,-1.5737951228791367,0.6534242934082837,-0.8299634655490042,0.14463537809636362,-1.6781901999238444,1.076410287524494,-0.08174254135003838,0.055940627571830416,-0.1595850093909326,0.0,0.0,1.3717455573071236,0.0,0
-1.1002327512433363,0.222662661486758,-1.0718613321731874,-0.4067272459112715,-0.2661600602062563,1.1998112259418898,-1.8089836009268376,-1.6781901999238444,0.17514642377483358,-0.08174254135003838,0.055940627571830416,-0.9075986953838244,0.0,0.0,-0.22656145454644397,0.0,0
1.019875328483802,0.6869565006887176,1.0089667305143264,-0.5318305179139343,0.6534242934082837,1.3030057197399665,1.1679596052037549,0.707449980364708,0.8961004150215709,1.050394022953122,1.9391832326254883,-0.5335918523873786,0.0,0.0,0.8155952901993755,0.0,1
1.240222396341893,-0.5550295191765255,1.2843671705520174,-1.4981970413789087,-0.2661600602062563,-0.8299634655490042,-0.3205119978615415,-0.3558453987299867,0.3396831989231415,1.050394022953122,0.3698143950807735,-1.6556123813767163,0.0,0.0,1.1065597110275542,0.0,0
0.9384880898618956,0.4470713504343713,0.8268277654276801,-0.7912967915115983,-0.2661600602062563,1.3030057197399665,0.0516059029047826,0.707449980364708,1.1679455323582322,1.050394022953122,0.6836881625897164,-0.1595850093909326,0.0,0.0,0.4884663771082163,0.0,0
-1.1002327512433363,-1.4797480822537623,-1.0718613321731874,-0.7912967915115983,-0.2661600602062563,0.3695002987936679,-0.13445304747837944,-1.6781901999238444,0.03105884421334082,-0.08174254135003838,0.055940627571830416,0.21442183360551334,0.0,0.0,1.0906970700709329,0.0,0
-1.1002327512433363,0.3116523140004671,-1.0718613321731874,0.3900779715979384,-0.2661600602062563,-0.8299634655490042,-0.13445304747837944,-1.6781901999238444,0.6186155055869877,-0.08174254135003838,0.055940627571830416,1.3364423625948514,0.0,0.0,-1.1059752513383443,0.0,0
1.092322527452138,0.8610666903894523,1.0089667305143264,-0.7912967915115983,-1.6455365906280663,1.379040854463954,0.0516059029047826,0.38335125963963,0.848564954126382,0.5651926382517676,0.9975619300986596,-1.2816055383802705,0.0,0.0,0.3608373064503035,0.0,0
1.1875746403551992,0.5670139255615452,1.158325290766295,0.5443398409678485,-0.2661600602062563,-0.8299634655490042,0.8888711796290117,-1.6781901999238444,0.3151087056129946,-0.08174254135003838,0.055940627571830416,0.9624355195984052,0.0,0.0,1.0960428503924355,0.0,0
