x1,x8,x9,x10,x11,x13,x14,x15,x16,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x35,x36,x38,y1,y2
0.1574520174315927,1.2216970596542127,1.5333735522822094,1.2344336244428138,0.0,0.5331676148204234,0.5325408506663738,0.5673537680688021,0.7494690676822061,-0.370593800388335,-0.4665137622298798,0.0,0.4088568118196229,-1.3534685239691566,0.0,0.0,-0.07315519022540119,-0.2910326784094537,0.0,1.0,0.19414287466567656,1.0079695574467733,-1.6879284108017647,-1.6314512423841272,1.3134144232458254,1.25778566920233,-0.31842239076836176,0,1
-0.3654142157090482,-0.907418205596442,-0.5884350354673838,-0.5126704659223706,0.0,0.5164404622169861,0.08805065869975114,0.9642910312441878,0.4432269515483447,-1.8371902182836946,-1.0521060649373284,0.0,-0.4647561702414247,0.7696238188108048,0.0,0.0,0.24662715120543316,0.8833580415179682,0.0,1.0,-1.7130854060734282,0.3090095380635134,-0.35330144497909416,-0.2581227130438441,1.1701352029081076,1.196300076670462,-0.23231232717682618,0,0
-0.15626772245279186,1.424365736960596,1.715358768857972,0.35324211116068016,0.0,-1.4458124385952236,-1.3112579303230771,0.5673537680688021,-1.3304229362186903,-0.003944695914495156,-0.8243757249955429,0.0,-0.4647561702414247,0.9717800973007785,0.0,0.0,-0.07315519022540119,-0.2910326784094537,0.0,1.0,0.19414287466567656,-0.007792855484755907,-1.6879284108017647,-1.6314512423841272,0.8020209212135437,0.8755873938276858,-1.1677807452848767,0,0
-0.15626772245279186,1.157214775716673,1.715358768857972,1.8941920137751327,0.0,1.1033907832110479,1.2669616312881382,-1.3836937966915683,1.182366119808491,1.0960026175070245,1.0299999002447113,0.0,-0.4647561702414247,-1.433041585816063,0.0,0.0,-0.07315519022540119,-0.2910326784094537,0.0,1.0,0.19414287466567656,0.5823189205011237,-1.6879284108017647,-1.6314512423841272,1.0027562327147452,1.0474534835464162,0.6444446839369958,0,0
0.9940379904566181,-0.907418205596442,-0.5884350354673838,-0.5126704659223706,0.0,0.4646174816684397,0.0042821372041662725,0.01567824975724912,0.5286270954434448,0.7293535130331846,0.8673353717148645,0.0,-0.4647561702414247,0.7696238188108048,0.0,0.0,-0.07315519022540119,-0.2910326784094537,0.0,1.0,0.19414287466567656,0.2843648506683131,-1.6879284108017647,-1.6314512423841272,-1.1073090497977292,-1.147460963097372,0.902774874711604,0,0
-0.15626772245279186,-0.907418205596442,-0.5884350354673838,-0.5126704659223706,0.0,-1.4458124385952236,-1.3112579303230771,-1.3836937966915683,-1.3304229362186903,-0.003944695914495156,-0.5641124793477879,0.0,-0.4647561702414247,1.9976081895543303,0.0,0.0,-0.07315519022540119,-0.2910326784094537,0.0,1.0,0.19414287466567656,0.08645350441034491,-1.6879284108017647,-1.6314512423841272,1.0027562327147452,1.0765444374114144,-0.7215740521287354,0,0
-1.5157199286184582,1.424365736960596,1.715358768857972,1.2998489840477878,0.0,0.7020219196921583,0.7508342111788907,-1.3836937966915683,0.8747412086819382,1.8293008264547042,1.2902631458924663,0.0,1.2824697938806706,-0.5436951819742697,0.0,0.0,-0.07315519022540119,0.04450752728409541,0.0,1.0,0.9149581502058869,0.4089669043206697,1.269202782243712,1.337909826929028,1.3134144232458254,1.2459715448472648,0.5348500575477678,0,0
2.248916949994156,-0.907418205596442,-0.5884350354673838,-0.5126704659223706,0.0,-1.4458124385952236,-1.3112579303230771,0.6211757698552952,-1.3304229362186903,-0.003944695914495156,-0.4990466679358492,0.0,-0.4647561702414247,0.7696238188108048,0.0,0.0,2.4851035412212736,2.2255188642921646,0.0,1.0,-0.5567462413105285,0.9723442988982162,0.47746824342196326,0.2448363422675362,-1.1073090497977292,-1.147460963097372,-0.6511203637356606,0,0
1.0986112370847463,-0.907418205596442,-0.5884350354673838,-0.5126704659223706,0.0,0.22622115599178932,-0.02773119714463146,0.14126292014388273,0.4432269515483447,0.3627044085593447,-0.3363821394060023,0.0,1.2824697938806706,1.3024274028171057,0.0,0.0,-0.07315519022540119,-0.2910326784094537,0.0,1.0,0.19414287466567656,0.14213163566408826,-1.6879284108017647,-1.6314512423841272,1.3134144232458254,1.2985363934992085,-0.6393780823368143,1,0
-0.3654142157090482,0.9659113391415797,-0.3535702531621969,-0.2116297985249959,0.0,0.012209974049080643,-0.3274761155989592,-0.017960501359308993,-0.14720493477867122,0.3627044085593447,1.4854605801282825,0.0,-0.4647561702414247,-0.753151527266651,0.0,0.0,-0.07315519022540119,-0.2910326784094537,0.0,1.0,0.19414287466567656,0.7876022497539644,-1.6879284108017647,-1.6314512423841272,1.1701352029081076,1.1162139922596752,2.1748553595865667,0,0
