x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x35,x36,x38,y1,y2
-1.3310564987465243,-1.232907192737619,-1.2212582540642347,-1.425663033990426,-1.2176818326753276,-1.2887985463891432,-1.2149551467499469,-1.3325736272942081,-0.11454081007017158,-0.16637489986518458,-1.1349668396477282,-0.40313008913945075,-1.308527576340707,-0.42156353000784447,-0.13696866867086643,-0.5096930258826561,0.0,-0.3862570610612918,-0.30587095545901694,0.0,0.0,1.9275123802916134,2.422111947985717,0.0,-0.13475091991106278,1.0,0.3068772631295301,0.9509865714382315,0.7520147916308194,-1.0073245699156037,-0.9922597349555281,-0.42187965532060745,0,0
-1.3310564987465243,1.9537340184514984,-1.2212582540642347,-1.425663033990426,-1.2176818326753276,1.3779613061070721,-1.2149551467499469,0.4825406307655953,-3.1270065811065866,-0.16637489986518458,-0.02730345751893214,-0.40313008913945075,-1.308527576340707,-0.42156353000784447,2.372205261602082,1.462818288266526,0.0,-0.3862570610612918,1.367603718271577,0.0,0.0,0.7109585328579954,0.7203174999137136,0.0,-0.29291154737306246,1.0,-0.32969951611496284,-1.5406790250813218,-1.6168691790494967,0.7948385888741287,0.9790430636803144,-0.07629106026229855,0,0
0.19281387356021853,1.308605510366994,0.290319568367227,0.5483364709612283,0.04370235172161909,1.6854355263673133,0.1724393810178897,1.3254434905033858,1.693609206661684,1.5905798623864245,1.7450893216651566,-0.9778198541844886,-0.5626702959029529,-1.2407354479320296,-1.3915556338073407,1.0076233696167147,0.0,-0.3862570610612918,0.8817562323497933,0.0,0.0,-1.4180107001508364,-1.445602706723382,0.0,1.6840962959019758,1.0,-0.12337908865350712,0.2099147488409929,0.5147982552011982,0.03801756046651737,-0.4038770376856024,2.486824353086825,0,0
-0.6326159114392672,-0.5166327183258018,-0.6224783940817074,-0.3145572562847411,-0.7276239045840138,-0.20737926340994123,-0.6864238980764853,-0.19939840944510245,-0.09993219139736605,1.2489497697263894,-1.1349668396477282,-1.5482208896396383,-0.7390673093958595,-1.1383389581915069,1.1176182964656078,0.8558917300667777,0.0,2.2851908866341795,-0.7917184413808008,0.0,0.0,0.7109585328579954,0.10148315516025774,0.0,0.39245117162894555,1.0,1.174501404957934,1.2429697150745531,0.9710303194553579,-1.0073245699156037,-0.9922597349555281,0.07490395007571206,0,0
1.0817382574058185,-0.6792452301448609,0.578982171876719,1.0520611677191074,0.705166114547518,-0.25135611834421684,0.767037035775534,0.7317304670179279,1.693609206661684,2.1762314498036273,1.258842799442445,0.9135098949562691,0.9955033235783832,0.6706656942323918,-0.7642621512391036,0.4006968114169664,0.0,-0.3862570610612918,-1.3315489812938928,0.0,0.0,0.7109585328579954,0.7203174999137136,0.0,-0.29291154737306246,1.0,1.5371992020207474,-1.5406790250813218,-1.6168691790494967,-1.0073245699156037,-0.9922597349555281,1.3852607063384657,0,0
1.1452328562519327,-0.5109965863190042,1.8584596577025756,1.5590861929208877,1.831765295369791,-0.29729665612386796,0.767037035775534,0.2317424683839171,0.7592680627660037,0.28913189018551455,0.4605860619676276,0.9220873541360454,0.3781137763532105,0.6024013673973874,-0.7642621512391036,0.02136771254212372,0.0,1.7509012970950852,0.39590874642800944,0.0,0.0,-0.5055953145756228,-0.8267683619699261,0.0,0.2870107533209457,1.0,-0.05629672701728487,0.17452097163283162,0.13040118870032288,-1.0073245699156037,-0.9922597349555281,0.42049254513401835,0,0
2.034157240097533,-0.34242630486617226,2.3636192138441863,0.813426322934056,2.362767347188506,-0.44969501782929194,1.6919667209540916,0.04098591218208596,0.1685167424275149,0.9561239760177878,-0.426639021849351,0.8727669638523304,0.4295629049946459,0.6535996122676487,-2.0188491163755775,-2.596003069694291,0.0,-0.3862570610612918,-0.8996845493634172,0.0,0.0,0.7109585328579954,0.7203174999137136,0.0,-0.29291154737306246,1.0,-0.2580152455127647,-1.5406790250813218,-1.6168691790494967,-1.0073245699156037,-0.9922597349555281,-2.4666121760822715,0,0
-1.3310564987465243,0.6235706308696121,-1.2212582540642347,-1.425663033990426,-1.2176818326753276,0.6107227937395125,-1.2149551467499469,0.8786519065214308,1.1417937230587016,-0.16637489986518458,1.0016851615356441,-0.40313008913945075,-1.308527576340707,-0.42156353000784447,-0.7642621512391036,0.02136771254212372,0.0,-0.3862570610612918,0.12599347647145862,0.0,0.0,0.7109585328579954,0.7203174999137136,0.0,-0.29291154737306246,1.0,0.13998139634721599,-1.5406790250813218,-1.6168691790494967,-1.0073245699156037,-0.9922597349555281,0.9100763881332912,0,0
1.5262004493286185,1.2638211189652693,1.4079119454681657,1.379801859946294,1.2387112796412265,1.1217836736160138,0.7009706296913513,0.8870630146203455,0.3054019629607565,2.2494378982307777,0.6307134768980108,0.16298221672580962,0.12086813138205992,-0.13997318322140534,-0.7642621512391036,0.4006968114169664,0.0,-0.3862570610612918,-1.2775659273025846,0.0,0.0,0.4068200709995908,1.3391518446671695,0.0,-1.4791162533380928,1.0,1.4827795772277412,0.8456877319391906,1.081053903654573,0.9908816346291409,1.0465190714075028,1.0972702104565402,0,0
0.3832976700985614,1.57506149889185,0.530221596959575,0.9802106726168954,0.7410240117249312,1.1217836736160138,-0.025759837234658373,0.32186956676058226,-1.7073449214915322,0.05324444541626656,0.4605860619676276,1.5825517109788512,1.2894983457725644,1.8311592442836657,-0.13696866867086643,-0.35796138633271896,0.0,-1.4548362401394803,-0.1439217934850874,0.0,0.0,0.7109585328579954,0.7203174999137136,0.0,-0.29291154737306246,1.0,0.22892108489853236,-1.5406790250813218,-1.6168691790494967,0.7948385888741287,0.9753980795185252,-0.37148131854127053,0,0
