x34,x37,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x35,x36,x38,y1,y2
0,0.0,-0.13445304747837944,0.0,0.0,0.0,0.0,0.0,0.0,-1.053202508583751,-0.4507821083982924,-0.614711038647184,-0.8299634655490042,0.0,-1.1059752513383443,-1.0752903061168988,-1.129626342722939,-1.095278156540422,0.0,0.0,0.21442183360551337,-0.7771316093588325,0.0,-0.2661600602062563,-0.5955235269547882,-0.08271216238070155,0.0,0.05594062757183042,-0.08174254135003838,0.0,1.0,0.0,0.12122347755360799,-1.7065580711343464,-1.6781901999238444,-1.0718613321731874,-1.1002327512433365,-1.0386689350119005,0,0
1,1.0,-1.3438362249689326,0.0,0.0,0.0,0.0,0.0,0.0,1.3991814865891445,0.6460729610861786,-0.1188374597981114,-0.8299634655490042,0.0,-1.1059752513383443,-1.0752903061168988,-1.129626342722939,-1.095278156540422,0.0,0.0,2.084456048587743,1.4867881373163674,0.0,1.5730086470228237,0.7417986691026393,-1.6045156398904985,0.0,0.05594062757183042,0.24172504845086462,0.0,1.0,0.0,0.4403349225991452,1.3953128325161273,1.4860444973508804,0.8268277654276801,0.9080192536851822,0.2033170848533427,0,0
1,1.0,2.2377985699069365,0.0,0.0,0.0,0.0,0.0,0.0,0.22453182568958738,0.06005273182587611,0.609988715662873,0.36950029879366786,0.0,1.4078314908658862,1.3444286374201058,0.5319242927275006,1.4335485762207085,0.0,0.0,0.21442183360551337,-0.6976958287737377,0.0,-0.2661600602062563,-1.5737951228791367,-1.6045156398904985,0.0,2.566930767643375,2.263397484706508,0.0,1.0,0.0,1.037002446635632,0.5072005479916295,0.22459088870069144,1.0089667305143264,1.0588799934644508,-0.9690248591316065,0,0
0,1.0,-0.13445304747837944,0.0,0.0,0.0,0.0,0.0,0.0,0.8977791591555658,0.7498068594871622,1.5726550089236184,1.19981122594189,0.0,0.11195853271041115,0.2021274249602295,1.2934349728265389,0.7938101548016776,0.0,0.0,-1.2816055383802705,-0.4196705967259062,0.0,-0.2661600602062563,-0.6599916437120715,-0.08271216238070155,0.0,0.05594062757183042,-0.08174254135003838,0.0,1.0,0.0,0.457710775768236,-1.7065580711343464,-1.6781901999238444,-1.0718613321731874,-1.1002327512433365,0.6637418087286201,0,0
0,0.0,-1.8554983385226282,0.0,0.0,0.0,0.0,0.0,0.0,-1.053202508583751,-0.4507821083982924,-0.614711038647184,-0.8299634655490042,0.0,-1.1059752513383443,-1.0752903061168988,-1.129626342722939,-1.095278156540422,0.0,0.0,0.5884286766019593,-0.14164536467807462,0.0,-0.2661600602062563,0.7897464409429633,-0.08271216238070155,0.0,1.3114356976076025,1.697329202554928,0.0,1.0,0.0,-0.5766138250256907,0.574402400215224,0.5232451697087862,-1.0718613321731874,-1.1002327512433365,-0.5782442111366229,0,0
1,1.0,0.9819006548205927,0.0,0.0,0.0,0.0,0.0,0.0,-1.053202508583751,-0.4507821083982924,-0.614711038647184,-0.8299634655490042,0.0,1.19211716698464,1.1735670946201753,0.3643478151133375,1.0672589611637537,0.0,0.0,0.5884286766019593,-0.49910637731100094,0.0,1.5730086470228237,-0.4067272459112715,-0.08271216238070155,0.0,0.05594062757183042,-0.08174254135003838,0.0,1.0,0.0,0.17514642377483358,-1.7065580711343464,-1.6781901999238444,1.1583252907662953,1.1082275795108878,-0.9574175131515571,1,0
0,0.0,-1.1577772745857706,0.0,0.0,0.0,0.0,0.0,0.0,0.6052606164529848,0.13539879379839245,1.5726550089236184,1.19981122594189,0.0,0.2817116809194174,-0.2601117016696003,1.2934349728265389,0.7938101548016776,0.0,0.0,0.21442183360551337,0.8115840023430622,0.0,-0.2661600602062563,-0.22462383921763812,-0.08271216238070155,0.0,0.05594062757183042,-0.08174254135003838,0.0,1.0,0.0,1.0320631823454094,-1.7065580711343464,-1.6781901999238444,-1.0718613321731874,-1.1002327512433365,1.0042239574767238,0,0
0,1.0,-0.3205119978615415,0.0,0.0,0.0,0.0,0.0,0.0,-1.053202508583751,-0.4507821083982924,-0.614711038647184,-0.8299634655490042,0.0,1.0630407392946495,1.0673394411894461,0.2986988315534425,0.8713350357326959,0.0,0.0,0.5884286766019593,1.7250954790716515,0.0,-0.2661600602062563,0.5443398409678485,1.57897808472698,0.0,0.05594062757183042,-0.08174254135003838,0.0,1.0,0.0,0.835845283664452,-1.7065580711343464,-1.6781901999238444,-1.0718613321731874,-1.1002327512433365,1.8244764067335186,0,0
0,0.0,-1.8554983385226282,0.0,0.0,0.0,0.0,0.0,0.0,-1.053202508583751,-0.4507821083982924,-0.614711038647184,-0.8299634655490042,0.0,-1.1059752513383443,-1.0752903061168988,-1.129626342722939,-1.095278156540422,0.0,0.0,2.084456048587743,0.8910197829281569,0.0,-0.2661600602062563,2.0349834826160755,-0.08271216238070155,0.0,0.05594062757183042,-0.08174254135003838,0.0,1.0,0.0,-1.1062182872012862,-1.7065580711343464,-1.6781901999238444,-1.0718613321731874,-1.1002327512433365,-0.39252667545583886,0,0
0,1.0,-0.13445304747837944,0.0,0.0,0.0,0.0,0.0,0.0,1.4126918330240177,1.7799051040985128,-0.09763976519888143,1.5540000428294805,0.0,-1.1059752513383443,-1.0752903061168988,-1.129626342722939,-1.095278156540422,0.0,0.0,-0.1595850093909326,0.6527124411728727,0.0,-0.2661600602062563,1.7169822372729286,-0.08271216238070155,0.0,-2.141175744990771,-2.2651487725061337,0.0,1.0,0.0,-0.9423085531373142,0.1474083158580633,0.4008333881691026,-1.0718613321731874,-1.1002327512433365,1.0467842260702365,0,0
1,0.0,-0.13445304747837944,0.0,0.0,0.0,0.0,0.0,0.0,-1.053202508583751,-0.4507821083982924,-0.614711038647184,-0.8299634655490042,0.0,-1.1059752513383443,-1.0752903061168988,-1.129626342722939,-1.095278156540422,0.0,0.0,1.3364423625948514,2.122274381997125,0.0,1.5730086470228237,1.753903591711768,1.57897808472698,0.0,-0.8856806749549987,-0.40521013115094134,0.0,1.0,0.0,-0.3276428153261087,1.5692519896099295,1.8483352660774928,1.0089667305143264,1.084172910145822,1.4646486813519997,0,0
0,0.0,-1.3438362249689326,0.0,0.0,0.0,0.0,0.0,0.0,1.4126918330240177,0.8069833744143626,-0.17404448530588662,1.19981122594189,0.0,-1.1059752513383443,-1.0752903061168988,-1.129626342722939,-1.095278156540422,0.0,0.0,1.3364423625948514,0.5732766605877779,0.0,2.032800823830094,0.3374398491820767,-0.08271216238070155,0.0,0.05594062757183042,-0.7286777209518444,0.0,1.0,0.0,0.2590029887653943,0.7268756341950793,0.631952604123213,-1.0718613321731874,-1.1002327512433365,-0.3112752535954955,0,0
0,0.0,1.1679596052037549,0.0,0.0,0.0,0.0,0.0,0.0,1.4126918330240177,1.7799051040985128,0.020901876151696936,1.5540000428294805,0.0,-1.1059752513383443,-1.0752903061168988,-1.129626342722939,-1.095278156540422,0.0,0.0,0.21442183360551337,0.33496931883249376,0.0,-0.2661600602062563,-0.22462383921763812,-0.08271216238070155,0.0,0.05594062757183042,-0.08174254135003838,0.0,1.0,0.0,0.6472281188092873,-1.7065580711343464,-1.6781901999238444,-1.0718613321731874,-1.1002327512433365,0.39290373586081045,0,0
1,0.0,0.0516059029047826,0.0,0.0,0.0,0.0,0.0,0.0,0.7348319010321415,0.24232008528047022,0.33214104704234026,0.36950029879366786,0.0,1.2092290376947556,1.2679996402545297,0.5765972667133441,1.175596511962298,0.0,0.0,-0.1595850093909326,-0.3799527064333588,0.0,-0.2661600602062563,-0.7252457229624225,-0.08271216238070155,0.0,1.3114356976076025,0.8886602280526706,0.0,1.0,0.0,0.5491122760676883,0.4053115672794043,0.2441741012353549,1.2843671705520174,1.2301293168958514,-0.27258410032866637,0,0
0,1.0,0.7028122292458497,0.0,0.0,0.0,0.0,0.0,0.0,1.0439627412333774,1.1885330126658287,1.5726550089236184,1.19981122594189,0.0,0.2817116809194174,0.2434620921329554,1.2934349728265389,0.7938101548016776,0.0,0.0,0.21442183360551337,0.7718661120505148,0.0,0.6534242934082837,-0.22462383921763812,-0.08271216238070155,0.0,0.05594062757183042,-0.08174254135003838,0.0,1.0,0.0,0.9992233667852062,-1.7065580711343464,-1.6781901999238444,-1.0718613321731874,-1.1002327512433365,0.671480039381986,0,0
0,1.0,2.098254357119565,0.0,0.0,0.0,0.0,0.0,0.0,1.210085672633926,1.7799051040985128,1.5726550089236184,1.19981122594189,0.0,0.4495431677525127,0.21655928498169108,1.2934349728265389,0.9420635059229383,0.0,0.0,-0.5335918523873786,0.37468720912504117,0.0,0.6534242934082837,-0.22462383921763812,1.3100763413198215,0.0,0.36981439508077346,0.4034588433513161,0.0,1.0,0.0,0.678527477503278,0.7278258918392141,0.6865145054660728,-1.0718613321731874,-1.1002327512433365,0.9694019195365767,0,0
0,1.0,-0.13445304747837944,0.0,0.0,0.0,0.0,0.0,0.0,-1.053202508583751,-0.4507821083982924,-0.614711038647184,-0.8299634655490042,0.0,-1.1059752513383443,-1.0752903061168988,-1.129626342722939,-1.095278156540422,0.0,0.0,0.9624355195984053,1.327916576146178,0.0,-0.2661600602062563,0.5443398409678485,-0.08271216238070155,0.0,0.05594062757183042,-0.08174254135003838,0.0,1.0,0.0,0.5568103285603988,-1.7065580711343464,-1.6781901999238444,-1.0718613321731874,-1.1002327512433365,1.0003548421500401,0,0
0,1.0,-0.13445304747837944,0.0,0.0,0.0,0.0,0.0,0.0,-1.053202508583751,-0.4507821083982924,-0.614711038647184,-0.8299634655490042,0.0,-1.1059752513383443,-1.0752903061168988,-1.129626342722939,-1.095278156540422,0.0,0.0,-0.5335918523873786,1.0896092343908936,0.0,-0.2661600602062563,0.44210188619219626,1.57897808472698,0.0,0.05594062757183042,0.07999125355041313,0.0,1.0,0.0,0.5053204075426649,1.0968332375991574,1.1484579022236798,-1.0718613321731874,-1.1002327512433365,1.9753719044741558,0,0
0,1.0,-1.3438362249689326,0.0,0.0,0.0,0.0,0.0,0.0,-0.5596016266907531,-0.3765851430506743,0.6242638682556659,-0.8299634655490042,0.0,0.6188272772367207,0.9640254102427478,0.6297410328441256,0.22841232856387392,0.0,0.0,-1.2816055383802705,-2.0878219890128955,0.0,-0.2661600602062563,-1.8063072209123503,-0.08271216238070155,0.0,0.05594062757183042,-0.08174254135003838,0.0,1.0,0.0,-0.0699547554567792,-1.7065580711343464,-1.6781901999238444,-1.0718613321731874,-1.1002327512433365,-1.7351096938148391,0,1
0,1.0,-0.13445304747837944,0.0,0.0,0.0,0.0,0.0,0.0,-1.053202508583751,-0.4507821083982924,-0.614711038647184,-0.8299634655490042,0.0,-1.1059752513383443,-1.0752903061168988,-1.129626342722939,-1.095278156540422,0.0,0.0,-0.9075986953838245,-0.49910637731100094,0.0,-0.2661600602062563,-0.7912967915115983,-0.08271216238070155,0.0,0.05594062757183042,-0.08174254135003838,0.0,1.0,0.0,0.5092691832114249,-1.7065580711343464,-1.6781901999238444,-1.0718613321731874,-1.1002327512433365,0.22266266148675798,0,0
0,0.0,1.2609890803953359,0.0,0.0,0.0,0.0,0.0,0.0,1.4126918330240177,0.6383446768202646,-0.4373431863284737,1.5540000428294805,0.0,-1.1059752513383443,-1.0752903061168988,-1.129626342722939,-1.095278156540422,0.0,0.0,0.21442183360551337,0.13637986736975694,0.0,1.5730086470228237,1.3653978017120432,-0.08271216238070155,0.0,-1.1995544424639417,-1.6990804903545533,0.0,1.0,0.0,-0.8874163472348338,0.12523839696802425,0.1904556266439288,-1.0718613321731874,-1.1002327512433365,-0.1255577179147128,0,0
0,0.0,-0.13445304747837944,0.0,0.0,0.0,0.0,0.0,0.0,-1.053202508583751,-0.4507821083982924,-0.614711038647184,-0.8299634655490042,0.0,-1.1059752513383443,-1.0752903061168988,-1.129626342722939,-1.095278156540422,0.0,0.0,-1.6556123813767165,-1.1345926219917588,0.0,-0.2661600602062563,-1.1339053403841322,-0.08271216238070155,0.0,0.05594062757183042,-0.08174254135003838,0.0,1.0,0.0,0.2637568220464211,-1.7065580711343464,-1.6781901999238444,-1.0718613321731874,-1.1002327512433365,-0.0481754113810517,0,0
0,1.0,0.6097827540542687,0.0,0.0,0.0,0.0,0.0,0.0,1.0300315465954581,0.9242123992284532,1.5726550089236184,1.3030057197399665,0.0,0.2817116809194174,0.24982004265454064,1.2934349728265389,0.7080487582835533,0.0,0.0,-2.0296192243731626,-1.1345926219917588,0.0,-1.1857444138207964,-0.5318305179139343,-0.08271216238070155,0.0,0.9975619300986596,-0.08174254135003838,0.0,1.0,0.0,-0.19206913919950766,-0.16130714041925942,-0.34326134439224276,-1.0718613321731874,-1.1002327512433365,0.1530185856064641,0,0
0,0.0,2.2377985699069365,0.0,0.0,0.0,0.0,0.0,0.0,1.4126918330240177,1.7799051040985128,-0.2452267427678834,1.5540000428294805,0.0,-1.1059752513383443,-1.0752903061168988,-1.129626342722939,-1.095278156540422,0.0,0.0,-0.5335918523873786,-1.7303609763799692,0.0,-0.2661600602062563,0.23028747514619627,-0.08271216238070155,0.0,0.05594062757183042,-0.08174254135003838,0.0,1.0,0.0,-1.0501107527531268,-1.7065580711343464,-1.6781901999238444,-1.0718613321731874,-1.1002327512433365,-1.7621935011016203,0,0
0,0.0,1.9121954067364029,0.0,0.0,0.0,0.0,0.0,0.0,1.1915495946020784,1.7799051040985128,1.5726550089236184,1.19981122594189,0.0,0.5068144494882029,0.42075087049227305,1.2934349728265389,0.7080487582835533,0.0,0.0,0.21442183360551337,-0.49910637731100094,0.0,-0.2661600602062563,-0.1653627888024343,-0.08271216238070155,0.0,0.05594062757183042,-0.08174254135003838,0.0,1.0,0.0,-0.026704488032881325,-1.7065580711343464,-1.6781901999238444,-1.0718613321731874,-1.1002327512433365,-0.6788412096303815,0,0
1,1.0,-0.041423572286798424,0.0,0.0,0.0,0.0,0.0,0.0,-1.053202508583751,-0.4507821083982924,-0.614711038647184,-0.8299634655490042,0.0,0.9023842238076687,1.0563630422410715,0.47529036295296767,0.7938101548016776,0.0,0.0,0.9624355195984053,1.1690450149759886,0.0,0.6534242934082837,1.0660960021457475,1.57897808472698,0.0,0.05594062757183042,-0.08174254135003838,0.0,1.0,0.0,-0.10013048719518622,-1.7065580711343464,-1.6781901999238444,1.2843671705520174,1.2749538087352557,0.8068990758158902,0,0
0,1.0,-0.13445304747837944,0.0,0.0,0.0,0.0,0.0,0.0,-1.053202508583751,-0.4507821083982924,-0.614711038647184,-0.8299634655490042,0.0,-1.1059752513383443,-1.0752903061168988,-1.129626342722939,-1.095278156540422,0.0,0.0,-0.5335918523873786,1.8045312596567464,0.0,-0.2661600602062563,0.44210188619219626,-0.08271216238070155,0.0,0.05594062757183042,-0.08174254135003838,0.0,1.0,0.0,1.0206833718550135,-1.7065580711343464,-1.6781901999238444,-1.0718613321731874,-1.1002327512433365,2.9832764470750757,0,0
0,0.0,-0.13445304747837944,0.0,0.0,0.0,0.0,0.0,0.0,-1.053202508583751,-0.4507821083982924,-0.614711038647184,-0.8299634655490042,0.0,-1.1059752513383443,-1.0752903061168988,-1.129626342722939,-1.095278156540422,0.0,0.0,-0.9075986953838245,-0.9757210608215693,0.0,-0.2661600602062563,-0.46890193077818426,-0.08271216238070155,0.0,0.05594062757183042,-0.08174254135003838,0.0,1.0,0.0,-0.12498151331110506,-1.7065580711343464,-1.6781901999238444,-1.0718613321731874,-1.1002327512433365,-0.4428251747027175,0,0
1,1.0,-1.1577772745857706,0.0,0.0,0.0,0.0,0.0,0.0,0.026628533669023267,-0.425909609400157,-0.42659899154131087,-0.8299634655490042,0.0,0.7439859370115506,0.9382094749408607,0.40883288209087254,0.22841232856387392,0.0,0.0,-1.2816055383802705,-0.7771316093588325,0.0,-1.1857444138207964,-0.9258348820572857,-1.6045156398904985,0.0,0.05594062757183042,-0.24347633625048987,0.0,1.0,0.0,0.3938042850838112,-0.1441530778938845,-0.15464965640391903,1.1583252907662953,1.1185525302977721,-0.0520445267077353,0,0
1,1.0,-0.041423572286798424,0.0,0.0,0.0,0.0,0.0,0.0,-1.053202508583751,-0.4507821083982924,-0.614711038647184,-0.8299634655490042,0.0,1.0151988863265227,1.2420904822952794,0.7708271395801546,0.9420635059229383,0.0,0.0,0.21442183360551337,-0.10192747438552725,0.0,1.5730086470228237,-1.4981970413789087,1.57897808472698,0.0,2.566930767643375,2.263397484706508,0.0,1.0,0.0,1.568734340202291,0.9322172180712098,0.6956393348747908,0.5955384944697012,0.7727710332321778,-0.2803223309820322,0,0
1,1.0,0.0516059029047826,0.0,0.0,0.0,0.0,0.0,0.0,0.934932389728139,1.742530051332729,1.5726550089236184,1.3030057197399665,0.0,0.384581767286005,0.136145671581793,1.2934349728265389,0.8713350357326959,0.0,0.0,-0.9075986953838245,0.5732766605877779,0.0,-0.2661600602062563,-0.4067272459112715,-0.08271216238070155,0.0,1.6253094651165456,1.0503940229531221,0.0,1.0,0.0,1.0335732251399747,1.2549649877854656,0.9402742224875046,1.0089667305143264,0.9842514038034814,1.4066119514517552,0,0
1,1.0,-0.4135414730531225,0.0,0.0,0.0,0.0,0.0,0.0,0.8352176973075716,1.1959032165006123,1.5726550089236184,1.4375997390734134,0.0,0.5244925543919016,0.22351890776992178,1.2934349728265389,0.6120990200109213,0.0,0.0,-0.5335918523873786,-0.34023481614081147,0.0,0.6534242934082837,-0.4067272459112715,1.57897808472698,0.0,0.05594062757183042,-0.08174254135003838,0.0,1.0,0.0,0.29553419914498735,-1.7065580711343464,-1.6781901999238444,0.5955384944697012,0.6936514929359002,0.0059922031925105125,0,1
1,1.0,-0.13445304747837944,0.0,0.0,0.0,0.0,0.0,0.0,-1.053202508583751,-0.4507821083982924,-0.614711038647184,-0.8299634655490042,0.0,1.0456516601019519,1.1829185012589918,0.5921819336289873,1.0070884738914634,0.0,0.0,0.21442183360551337,-0.06220958409297989,0.0,1.5730086470228237,-2.1301859868105377,0.6854265049437804,0.0,2.566930767643375,2.263397484706508,0.0,1.0,0.0,2.3080663247045656,1.2963927170015364,0.9193916648855708,0.5955384944697012,0.7117476908327465,-0.37705021414910717,0,1
0,0.0,-0.13445304747837944,0.0,0.0,0.0,0.0,0.0,0.0,-1.053202508583751,-0.4507821083982924,-0.614711038647184,-0.8299634655490042,0.0,-1.1059752513383443,-1.0752903061168988,-1.129626342722939,-1.095278156540422,0.0,0.0,0.9624355195984053,0.01722619649211484,0.0,-0.2661600602062563,-0.5955235269547882,-0.08271216238070155,0.0,0.05594062757183042,-0.08174254135003838,0.0,1.0,0.0,0.7586921229063992,-1.7065580711343464,-1.6781901999238444,-1.0718613321731874,-1.1002327512433365,-0.5937206724433547,0,0
1,1.0,1.2609890803953359,0.0,0.0,0.0,0.0,0.0,0.0,0.22453182568958738,-0.1933413551294841,0.815296703038527,-0.8299634655490042,0.0,1.4078314908658862,1.3444286374201058,0.566018161919333,1.5686296509152662,0.0,0.0,-0.1595850093909326,-0.14164536467807462,0.0,-0.2661600602062563,-1.5737951228791367,-0.08271216238070155,0.0,0.05594062757183042,0.8886602280526706,0.0,1.0,0.0,1.6068697792783755,0.24834154773758965,0.4042648200299693,-0.1857354242168339,-0.4665161593447727,-0.18359444781495723,1,1
0,1.0,-0.22748252266996047,0.0,0.0,0.0,0.0,0.0,0.0,0.8779167876424637,0.5489961877682203,1.5726550089236184,1.0507152952332357,0.0,-0.15119616512682327,0.3119184853034201,1.2934349728265389,0.3774036079031866,0.0,0.0,-0.5335918523873786,0.01722619649211484,0.0,-0.2661600602062563,-0.5955235269547882,-0.08271216238070155,0.0,0.05594062757183042,-0.08174254135003838,0.0,1.0,0.0,0.7586921229063992,-1.7065580711343464,-1.6781901999238444,-1.0718613321731874,-1.1002327512433365,0.6095741941550579,0,0
0,0.0,-0.13445304747837944,0.0,0.0,0.0,0.0,0.0,0.0,-1.053202508583751,-0.4507821083982924,-0.614711038647184,-0.8299634655490042,0.0,-1.1059752513383443,-1.0752903061168988,-1.129626342722939,-1.095278156540422,0.0,0.0,-0.5335918523873786,0.09666197707720957,0.0,-0.2661600602062563,-0.22462383921763812,-1.6045156398904985,0.0,2.2530570001344317,1.697329202554928,0.0,1.0,0.0,0.4623728473908706,1.0070220419019678,0.6948167528959119,-1.0718613321731874,-1.1002327512433365,0.4741551577211524,0,0
1,1.0,1.3540185555869169,0.0,0.0,0.0,0.0,0.0,0.0,0.6052606164529848,-0.008012837745722557,0.1192618015264997,0.36950029879366786,0.0,1.4078314908658862,1.3444286374201058,0.4475626481040214,1.4695083601432795,0.0,0.0,-1.6556123813767165,-1.174310512284306,0.0,-1.1857444138207964,-0.5955235269547882,-1.6045156398904985,0.0,1.3114356976076025,0.07999125355041313,0.0,1.0,0.0,-0.1741888218336901,-0.12309728523783067,-0.34757415190270174,0.8268277654276801,0.858383220458379,-0.2300238317351536,0,1
0,1.0,-0.13445304747837944,0.0,0.0,0.0,0.0,0.0,0.0,-0.29133209862126075,-0.481529699392323,-1.2515926395274684,-0.8299634655490042,0.0,1.039713051483893,1.1679100964357758,0.5566328916911203,0.6120990200109213,0.0,0.0,0.21442183360551337,-0.5388242676035483,0.0,-0.2661600602062563,-0.22462383921763812,-1.6045156398904985,0.0,1.3114356976076025,1.2121278178535735,0.0,1.0,0.0,-0.005927173763125757,0.29529413394336085,0.18320044691064793,-1.0718613321731874,-1.1002327512433365,-0.8684278606378479,0,0
0,0.0,2.2377985699069365,0.0,0.0,0.0,0.0,0.0,0.0,1.4126918330240177,1.7799051040985128,0.3526805817132546,1.5540000428294805,0.0,1.4078314908658862,1.3444286374201058,0.4927050410903847,1.5686296509152662,0.0,0.0,0.21442183360551337,-0.3005169258482641,0.0,-0.2661600602062563,-0.6599916437120715,-0.08271216238070155,0.0,0.05594062757183042,-0.08174254135003838,0.0,1.0,0.0,0.5552626511447524,-1.7065580711343464,-1.6781901999238444,-1.0718613321731874,-1.1002327512433365,-0.4234795980693036,0,0
