x1,x8,x9,x10,x11,x13,x14,x15,x16,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x35,x36,x38,y1,y2
1.301463050348156,1.0536635242106809,1.5838010537136036,1.2778419739670641,0.7036763220890261,1.2829373009073435,1.2019663631195834,1.1889926156810935,0.6128334388646761,-1.3996057839535128,-0.6163318447646559,0.0,-0.7613966027127641,-0.2679965826731715,1.3597982617695963,1.8255632784814908,2.31487690632366,2.2434852451187868,0.0,0.0,-1.5788222914612517,-0.023824486198148944,0.8254504591298235,0.42216268790083317,0.3624422687441791,0.6376404278080253,0.14884254518923382,0,0
-2.0582003357500156,0.9898065208716759,1.338774311601902,1.159892605333429,0.2786266157916679,1.6518333933119786,1.214071071759307,1.2819793821988696,-0.889797276476677,-0.32723723732892934,-0.7753512118664544,0.0,0.2429023151170722,-0.3439197948751496,-0.25362061066262015,-0.28951055891649113,-0.07376240465104712,-0.20169599004782224,0.0,0.0,0.18164748632648395,-0.06367350895052608,-1.748375038448982,-1.718992745288691,1.0664157455099286,1.089063829022935,-0.5767572592906919,0,0
1.1038357923423812,0.5602448860118477,0.5743839760018485,0.8053591261871366,0.7036763220890261,0.9127384039096359,1.0868061249424728,1.2213565705967115,1.042156500390777,0.2089470359833623,0.23177144644493625,0.0,1.2472012329469084,-0.49576621927910575,0.20735621003229887,0.18050584939417155,2.131135420864067,1.114940059657275,0.0,0.0,-1.5788222914612517,0.722055398999154,1.0815918355088152,0.7207647405815869,0.890608018202773,1.0093180039287402,-0.0001216530814789937,1,1
-0.08192775569226757,0.478638207879736,0.15614522036853024,0.48154820849322,0.7036763220890261,0.21532344310078816,0.7403551433113844,0.7611675280941922,1.042156500390777,0.745131309295654,0.23177144644493625,0.0,0.2429023151170722,-0.7994590680870247,-1.636551072747377,-1.699559783848479,0.6612035371873243,1.114940059657275,0.0,0.0,0.18164748632648395,1.018324744574199,0.7128282008125398,0.7207647405815869,-0.9741324941530964,-0.9961649620543811,-0.2980500496229063,0,1
-0.08192775569226757,1.2927923378050385,1.2632028106729,0.9738280202000563,1.1287260283863843,0.8335692740077973,0.7770179663363351,0.8805897330786758,0.18351037733857525,-0.8634215106412211,-0.24528665486045934,0.0,-1.7656955205426004,-0.7994590680870247,-0.25362061066262015,-0.28951055891649113,1.02868650810651,0.5506674669265189,0.0,0.0,0.18164748632648395,0.6702490615191816,0.5113444420580905,0.3152584305204549,-0.9741324941530964,-0.9961649620543811,0.21611669924697563,0,0
-0.27955501369804237,-1.3368580673517942,-1.16643270045106,-1.3356001094558922,0.2786266157916679,-1.2504063851227836,-1.2378994825517817,-1.2717384477340545,0.6128334388646761,-0.8634215106412211,-0.6693383004652554,0.0,0.2429023151170722,-0.6476126436830686,-0.25362061066262015,-0.28951055891649113,-0.07376240465104712,-0.20169599004782224,0.0,0.0,0.18164748632648395,0.24427815289317947,-1.748375038448982,-1.718992745288691,-0.9741324941530964,-0.9961649620543811,-0.02895343339193904,0,0
-1.3665049327298038,0.4364381908539302,-0.027003793510122,0.24952415244892984,0.2786266157916679,-0.19122731960838582,1.0315595402897957,0.7256515790199826,0.6128334388646761,1.2813155826079456,0.9738618262533294,0.0,0.2429023151170722,-0.11615015826920866,-0.25362061066262015,-0.28951055891649113,-0.07376240465104712,-0.20169599004782224,0.0,0.0,0.18164748632648395,0.8702338930337545,-1.748375038448982,-1.718992745288691,-0.9741324941530964,-0.9961649620543811,0.3939126778281502,0,0
0.6097676473279442,0.599759677489666,0.9826131578764423,1.2349585689402214,0.2786266157916679,1.4248199396553756,0.237378551209351,0.3107665043371462,0.6128334388646761,1.2813155826079456,0.9208553705527299,0.0,1.2472012329469084,-0.11615015826920866,-0.25362061066262015,-0.5245187630718224,-0.07376240465104712,-0.20169599004782224,0.0,0.0,0.18164748632648395,0.8344435475600216,-1.748375038448982,-1.718992745288691,-0.09698211196386118,0.10622788386804545,-0.019342839955119026,0,0
2.0919720823712553,-1.3368580673517942,-1.16643270045106,-1.3356001094558922,0.2786266157916679,-1.2504063851227836,-1.2378994825517817,-1.2717384477340545,1.042156500390777,0.2089470359833623,0.3907908135467348,0.0,1.2472012329469084,-0.11615015826920866,0.20735621003229887,0.18050584939417155,0.2937205662681386,0.3625766026829336,0.0,0.0,-1.5788222914612517,0.4849343778643315,0.7068235649808564,0.6945706625656966,-0.9741324941530964,-0.9961649620543811,0.35066500736245926,0,0
-0.27955501369804237,0.7136998443996021,0.8704877461269362,1.054981740538195,-1.421572209397765,1.2829373009073435,1.1134325319449634,1.1183877592874008,-1.3191203380027778,0.2089470359833623,1.344907016157526,0.0,0.2429023151170722,0.7949283881545484,1.5902866721170559,1.1205386660154968,-0.07376240465104712,-0.013605125804236944,0.0,0.0,0.18164748632648395,0.2961653252178916,1.1415907408728854,1.272545675417354,-0.09698211196386118,-0.0499441213462113,1.600042154149087,0,0
