x11,x38,x1,x23,x35,x22,x31,x17,x16,x36,x33,x27,x26,x19,x18,x13,x12,x21,x10,y2
1.3030057197399665,0.8068990758158902,1.3540185555869169,-0.345296106806419,0.2831775425128612,-1.1857444138207964,0.21171032222624225,0.0,0.7938101548016776,0.5594674701356602,0.4687939079964997,2.263397484706508,2.5669307676433752,-1.6556123813767163,0.0,0.659888387688677,0.0,0.0,1.5726550089236184,0
-0.8299634655490042,-0.640150056363551,0.14463537809636362,-1.5737951228791367,-0.1857354242168339,0.6534242934082837,1.076410287524494,0.0,1.3148707597216684,0.13524763686891655,-1.6781901999238444,-0.08174254135003838,0.055940627571830416,-0.1595850093909326,0.0,1.3717455573071236,0.0,0.0,-0.2329354542791335,1
1.1998112259418898,0.222662661486758,-1.8089836009268376,-0.4067272459112715,-1.0718613321731874,-0.2661600602062563,0.17514642377483358,0.0,-0.1900668739529084,-1.1002327512433363,-1.6781901999238444,-0.08174254135003838,0.055940627571830416,-0.9075986953838244,0.0,-0.22656145454644397,0.0,0.0,1.5726550089236184,0
1.3030057197399665,0.6869565006887176,1.1679596052037549,-0.5318305179139343,1.0089667305143264,0.6534242934082837,0.8961004150215709,0.0,0.9420635059229384,1.019875328483802,0.707449980364708,1.050394022953122,1.9391832326254883,-0.5335918523873786,0.0,0.8155952901993755,0.0,0.0,1.5726550089236184,1
-0.8299634655490042,-0.5550295191765255,-0.3205119978615415,-1.4981970413789087,1.2843671705520174,-0.2661600602062563,0.3396831989231415,0.0,1.0672589611637535,1.240222396341893,-0.3558453987299867,1.050394022953122,0.3698143950807735,-1.6556123813767163,0.0,1.1065597110275542,0.0,0.0,0.3026380474615852,0
1.3030057197399665,0.4470713504343713,0.0516059029047826,-0.7912967915115983,0.8268277654276801,-0.2661600602062563,1.1679455323582322,0.0,0.9420635059229384,0.9384880898618956,0.707449980364708,1.050394022953122,0.6836881625897164,-0.1595850093909326,0.0,0.4884663771082163,0.0,0.0,1.5726550089236184,1
0.3695002987936679,-1.4797480822537623,-0.13445304747837944,-0.7912967915115983,-1.0718613321731874,-0.2661600602062563,0.03105884421334082,0.0,0.8713350357326959,-1.1002327512433363,-1.6781901999238444,-0.08174254135003838,0.055940627571830416,0.21442183360551334,0.0,1.0906970700709329,0.0,0.0,0.02556296689284017,0
-0.8299634655490042,0.3116523140004671,-0.13445304747837944,0.3900779715979384,-1.0718613321731874,-0.2661600602062563,0.6186155055869877,0.0,-1.095278156540422,-1.1002327512433363,-1.6781901999238444,-0.08174254135003838,0.055940627571830416,1.3364423625948514,0.0,-1.1059752513383443,0.0,0.0,-0.6147110386471839,0
1.379040854463954,0.8610666903894523,0.0516059029047826,-0.7912967915115983,1.0089667305143264,-1.6455365906280663,0.848564954126382,0.0,0.6120990200109213,1.092322527452138,0.38335125963963,0.5651926382517676,0.9975619300986596,-1.2816055383802705,0.0,0.3608373064503035,0.0,0.0,1.5726550089236184,0
-0.8299634655490042,0.5670139255615452,0.8888711796290117,0.5443398409678485,1.158325290766295,-0.2661600602062563,0.3151087056129946,0.0,0.7938101548016776,1.1875746403551992,-1.6781901999238444,-0.08174254135003838,0.055940627571830416,0.9624355195984052,0.0,1.0960428503924355,0.0,0.0,-0.6147110386471839,0
-0.8299634655490042,-1.0386689350119005,-0.13445304747837944,-0.5955235269547882,-1.0718613321731874,-0.2661600602062563,0.121223477553608,0.0,-1.095278156540422,-1.1002327512433363,-1.6781901999238444,-0.08174254135003838,0.055940627571830416,0.21442183360551334,0.0,-1.1059752513383443,0.0,0.0,-0.6147110386471839,0
-0.8299634655490042,0.2033170848533427,-1.3438362249689326,0.7417986691026393,0.8268277654276801,1.5730086470228235,0.4403349225991452,0.0,-1.095278156540422,0.9080192536851822,1.4860444973508804,0.24172504845086465,0.055940627571830416,2.084456048587743,0.0,-1.1059752513383443,0.0,0.0,-0.1188374597981114,0
0.3695002987936679,-0.9690248591316064,2.2377985699069365,-1.5737951228791367,1.0089667305143264,-0.2661600602062563,1.037002446635632,0.0,1.4335485762207083,1.0588799934644508,0.22459088870069144,2.263397484706508,2.5669307676433752,0.21442183360551334,0.0,1.4078314908658862,0.0,0.0,0.6099887156628729,0
1.1998112259418898,0.6637418087286201,-0.13445304747837944,-0.6599916437120715,-1.0718613321731874,-0.2661600602062563,0.457710775768236,0.0,0.7938101548016776,-1.1002327512433363,-1.6781901999238444,-0.08174254135003838,0.055940627571830416,-1.2816055383802705,0.0,0.11195853271041116,0.0,0.0,1.5726550089236184,0
-0.8299634655490042,-0.5782442111366229,-1.855498338522628,0.7897464409429633,-1.0718613321731874,-0.2661600602062563,-0.5766138250256907,0.0,-1.095278156540422,-1.1002327512433363,0.5232451697087862,1.6973292025549285,1.3114356976076025,0.5884286766019593,0.0,-1.1059752513383443,0.0,0.0,-0.6147110386471839,0
-0.8299634655490042,-0.9574175131515572,0.9819006548205929,-0.4067272459112715,1.158325290766295,1.5730086470228235,0.17514642377483358,0.0,1.0672589611637535,1.1082275795108878,-1.6781901999238444,-0.08174254135003838,0.055940627571830416,0.5884286766019593,0.0,1.19211716698464,0.0,0.0,-0.6147110386471839,0
1.1998112259418898,1.0042239574767238,-1.1577772745857706,-0.22462383921763807,-1.0718613321731874,-0.2661600602062563,1.0320631823454094,0.0,0.7938101548016776,-1.1002327512433363,-1.6781901999238444,-0.08174254135003838,0.055940627571830416,0.21442183360551334,0.0,0.2817116809194174,0.0,0.0,1.5726550089236184,0
-0.8299634655490042,1.8244764067335184,-0.3205119978615415,0.5443398409678485,-1.0718613321731874,-0.2661600602062563,0.835845283664452,0.0,0.8713350357326959,-1.1002327512433363,-1.6781901999238444,-0.08174254135003838,0.055940627571830416,0.5884286766019593,0.0,1.0630407392946497,0.0,0.0,-0.6147110386471839,0
-0.8299634655490042,-0.3925266754558389,-1.855498338522628,2.0349834826160755,-1.0718613321731874,-0.2661600602062563,-1.1062182872012862,0.0,-1.095278156540422,-1.1002327512433363,-1.6781901999238444,-0.08174254135003838,0.055940627571830416,2.084456048587743,0.0,-1.1059752513383443,0.0,0.0,-0.6147110386471839,0
1.5540000428294805,1.0467842260702365,-0.13445304747837944,1.7169822372729286,-1.0718613321731874,-0.2661600602062563,-0.9423085531373142,0.0,-1.095278156540422,-1.1002327512433363,0.4008333881691026,-2.2651487725061337,-2.141175744990771,-0.1595850093909326,0.0,-1.1059752513383443,0.0,0.0,-0.09763976519888144,0
-0.8299634655490042,1.4646486813519997,-0.13445304747837944,1.7539035917117682,1.0089667305143264,1.5730086470228235,-0.3276428153261087,0.0,-1.095278156540422,1.084172910145822,1.8483352660774928,-0.4052101311509413,-0.8856806749549987,1.3364423625948514,0.0,-1.1059752513383443,0.0,0.0,-0.6147110386471839,0
1.1998112259418898,-0.3112752535954955,-1.3438362249689326,0.3374398491820767,-1.0718613321731874,2.032800823830094,0.2590029887653943,0.0,-1.095278156540422,-1.1002327512433363,0.631952604123213,-0.7286777209518444,0.055940627571830416,1.3364423625948514,0.0,-1.1059752513383443,0.0,0.0,-0.17404448530588662,0
1.5540000428294805,0.3929037358608105,1.1679596052037549,-0.22462383921763807,-1.0718613321731874,-0.2661600602062563,0.6472281188092873,0.0,-1.095278156540422,-1.1002327512433363,-1.6781901999238444,-0.08174254135003838,0.055940627571830416,0.21442183360551334,0.0,-1.1059752513383443,0.0,0.0,0.020901876151696936,0
0.3695002987936679,-0.2725841003286664,0.0516059029047826,-0.7252457229624225,1.2843671705520174,-0.2661600602062563,0.5491122760676883,0.0,1.1755965119622978,1.2301293168958514,0.2441741012353549,0.8886602280526706,1.3114356976076025,-0.1595850093909326,0.0,1.2092290376947556,0.0,0.0,0.33214104704234026,0
1.1998112259418898,0.671480039381986,0.7028122292458497,-0.22462383921763807,-1.0718613321731874,0.6534242934082837,0.9992233667852062,0.0,0.7938101548016776,-1.1002327512433363,-1.6781901999238444,-0.08174254135003838,0.055940627571830416,0.21442183360551334,0.0,0.2817116809194174,0.0,0.0,1.5726550089236184,0
1.1998112259418898,0.9694019195365768,2.098254357119565,-0.22462383921763807,-1.0718613321731874,0.6534242934082837,0.6785274775032779,0.0,0.9420635059229384,-1.1002327512433363,0.6865145054660728,0.4034588433513161,0.3698143950807735,-0.5335918523873786,0.0,0.4495431677525127,0.0,0.0,1.5726550089236184,0
-0.8299634655490042,1.00035484215004,-0.13445304747837944,0.5443398409678485,-1.0718613321731874,-0.2661600602062563,0.5568103285603988,0.0,-1.095278156540422,-1.1002327512433363,-1.6781901999238444,-0.08174254135003838,0.055940627571830416,0.9624355195984052,0.0,-1.1059752513383443,0.0,0.0,-0.6147110386471839,0
-0.8299634655490042,1.975371904474156,-0.13445304747837944,0.44210188619219626,-1.0718613321731874,-0.2661600602062563,0.5053204075426649,0.0,-1.095278156540422,-1.1002327512433363,1.1484579022236798,0.07999125355041313,0.055940627571830416,-0.5335918523873786,0.0,-1.1059752513383443,0.0,0.0,-0.6147110386471839,0
-0.8299634655490042,-1.7351096938148391,-1.3438362249689326,-1.8063072209123503,-1.0718613321731874,-0.2661600602062563,-0.0699547554567792,0.0,0.2284123285638739,-1.1002327512433363,-1.6781901999238444,-0.08174254135003838,0.055940627571830416,-1.2816055383802705,0.0,0.6188272772367207,0.0,0.0,0.6242638682556659,1
-0.8299634655490042,0.222662661486758,-0.13445304747837944,-0.7912967915115983,-1.0718613321731874,-0.2661600602062563,0.5092691832114249,0.0,-1.095278156540422,-1.1002327512433363,-1.6781901999238444,-0.08174254135003838,0.055940627571830416,-0.9075986953838244,0.0,-1.1059752513383443,0.0,0.0,-0.6147110386471839,0
1.5540000428294805,-0.1255577179147128,1.260989080395336,1.3653978017120432,-1.0718613321731874,1.5730086470228235,-0.8874163472348338,0.0,-1.095278156540422,-1.1002327512433363,0.1904556266439288,-1.699080490354553,-1.1995544424639415,0.21442183360551334,0.0,-1.1059752513383443,0.0,0.0,-0.4373431863284737,0
-0.8299634655490042,-0.0481754113810517,-0.13445304747837944,-1.1339053403841322,-1.0718613321731874,-0.2661600602062563,0.2637568220464211,0.0,-1.095278156540422,-1.1002327512433363,-1.6781901999238444,-0.08174254135003838,0.055940627571830416,-1.6556123813767163,0.0,-1.1059752513383443,0.0,0.0,-0.6147110386471839,0
1.3030057197399665,0.1530185856064641,0.6097827540542687,-0.5318305179139343,-1.0718613321731874,-1.1857444138207964,-0.1920691391995077,0.0,0.7080487582835533,-1.1002327512433363,-0.3432613443922428,-0.08174254135003838,0.9975619300986596,-2.0296192243731626,0.0,0.2817116809194174,0.0,0.0,1.5726550089236184,0
1.5540000428294805,-1.7621935011016203,2.2377985699069365,0.2302874751461963,-1.0718613321731874,-0.2661600602062563,-1.0501107527531268,0.0,-1.095278156540422,-1.1002327512433363,-1.6781901999238444,-0.08174254135003838,0.055940627571830416,-0.5335918523873786,0.0,-1.1059752513383443,0.0,0.0,-0.2452267427678834,0
1.1998112259418898,-0.6788412096303815,1.9121954067364029,-0.1653627888024343,-1.0718613321731874,-0.2661600602062563,-0.026704488032881325,0.0,0.7080487582835533,-1.1002327512433363,-1.6781901999238444,-0.08174254135003838,0.055940627571830416,0.21442183360551334,0.0,0.5068144494882029,0.0,0.0,1.5726550089236184,0
-0.8299634655490042,0.8068990758158902,-0.04142357228679842,1.0660960021457475,1.2843671705520174,0.6534242934082837,-0.10013048719518622,0.0,0.7938101548016776,1.2749538087352557,-1.6781901999238444,-0.08174254135003838,0.055940627571830416,0.9624355195984052,0.0,0.9023842238076688,0.0,0.0,-0.6147110386471839,0
-0.8299634655490042,2.983276447075076,-0.13445304747837944,0.44210188619219626,-1.0718613321731874,-0.2661600602062563,1.0206833718550137,0.0,-1.095278156540422,-1.1002327512433363,-1.6781901999238444,-0.08174254135003838,0.055940627571830416,-0.5335918523873786,0.0,-1.1059752513383443,0.0,0.0,-0.6147110386471839,0
-0.8299634655490042,-0.4428251747027175,-0.13445304747837944,-0.4689019307781842,-1.0718613321731874,-0.2661600602062563,-0.12498151331110505,0.0,-1.095278156540422,-1.1002327512433363,-1.6781901999238444,-0.08174254135003838,0.055940627571830416,-0.9075986953838244,0.0,-1.1059752513383443,0.0,0.0,-0.6147110386471839,0
